Zeit;Waermebedarf;Strombedarf;DayAhead_Preis;PV;E_Mob
23904000;6,86E-05;0,000126082;-19,16109;0,000334834;0
23907600;7,07E-05;0,000126416;28,994747;0,000111408;0
23911200;7,44E-05;0,000129746;28,994747;4,02E-06;0
23914800;8,04E-05;0,000137032;28,994747;0;0
23918400;8,60E-05;0,000131502;28,994747;0;0
23922000;8,82E-05;0,000123159;-12,40046;0;0
23925600;8,43E-05;0,000114056;-12,40046;0;0
23929200;6,95E-05;0,000104311;-12,40046;0;0
23932800;5,09E-05;9,79E-05;-12,40046;0,00E+00;0,00E+00
23936400;3,38E-05;9,61E-05;-3,199678;0,00E+00;0,00E+00
23940000;3,26E-05;9,42E-05;-3,199678;0,00E+00;0,00E+00
23943600;3,11E-05;9,48E-05;-3,199678;0,00E+00;0,00E+00
23947200;3,41E-05;9,65E-05;-3,199678;0,00E+00;0,00E+00
23950800;5,13E-05;0,000101339;12,190691;0,00E+00;0,00E+00
23954400;7,94E-05;0,000118198;12,190691;1,45E-06;0,00E+00
23958000;9,04E-05;0,000130781;12,190691;6,96E-05;0
23961600;8,08E-05;0,00013386;12,190691;2,57E-04;0,00E+00
23965200;7,69E-05;0,000134126;-5,192467;3,43E-04;0,00E+00
23968800;7,16E-05;0,000136803;-5,192467;3,30E-04;0,00E+00
23972400;6,81E-05;0,000138981;-5,192467;3,78E-04;0,00E+00
23976000;6,50E-05;0,000137259;-5,192467;6,66E-04;0,00E+00
23979600;6,35E-05;0,000136543;48,853134;6,15E-04;0
23983200;6,16E-05;0,000134312;48,853134;5,50E-04;0
23986800;5,94E-05;0,000132316;48,853134;3,35E-04;0
23990400;5,99E-05;0,000129521;48,853134;1,85E-04;0
23994000;6,17E-05;0,000129617;14,479095;8,75E-05;0
23997600;6,50E-05;0,000131371;14,479095;5,36E-06;0
24001200;7,02E-05;0,000137476;14,479095;0,00E+00;0
24004800;7,51E-05;0,000130802;14,479095;0,00E+00;0
24008400;7,71E-05;0,000122095;15,078144;0,00E+00;0
24012000;7,36E-05;0,000114068;15,078144;0,00E+00;0
24015600;6,07E-05;0,000103521;15,078144;0,00E+00;0
24019200;4,45E-05;9,79E-05;15,078144;0,00E+00;0,00E+00
24022800;3,09E-05;9,61E-05;12,516737;0,00E+00;2,00E+00
24026400;2,99E-05;9,30E-05;12,516737;0,00E+00;2,00E+00
24030000;2,85E-05;9,40E-05;12,516737;0,00E+00;2,00E+00
24033600;3,12E-05;9,59E-05;12,516737;0,00E+00;2,00E+00
24037200;4,70E-05;0,000101614;68,51981;0,00E+00;0,00E+00
24040800;7,28E-05;0,000119015;68,51981;1,46E-06;0,00E+00
24044400;8,29E-05;0,000131365;68,51981;7,95E-05;0
24048000;7,40E-05;0,000134005;68,51981;1,64E-04;0,00E+00
24051600;7,05E-05;0,000133319;62,91087;2,17E-04;0,00E+00
24055200;6,56E-05;0,000134656;62,91087;4,60E-04;0,00E+00
24058800;6,24E-05;0,000136741;62,91087;5,58E-04;0,00E+00
24062400;5,96E-05;0,000134858;62,91087;6,48E-04;0,00E+00
24066000;5,82E-05;0,000134116;7,052618;6,32E-04;0
24069600;5,64E-05;0,000131856;7,052618;5,95E-04;0
24073200;5,44E-05;0,000130307;7,052618;4,88E-04;0
24076800;5,49E-05;0,000127228;7,052618;2,48E-04;0
24080400;5,66E-05;0,000127822;33,66816;9,44E-05;2
24084000;5,96E-05;0,000131009;33,66816;4,00E-06;2
24087600;6,43E-05;0,000137495;33,66816;0,00E+00;2
24091200;6,88E-05;0,000130587;33,66816;0,00E+00;2
24094800;7,06E-05;0,000121729;-11,95697;0,00E+00;2
24098400;6,75E-05;0,000113137;-11,95697;0,00E+00;2
24102000;5,56E-05;0,000103517;-11,95697;0,00E+00;2
24105600;4,08E-05;9,77E-05;-11,95697;0;2,00E+00
24109200;3,39E-05;9,61E-05;-23,469873;0;0,00E+00
24112800;3,27E-05;9,43E-05;-23,469873;0;0,00E+00
24116400;3,12E-05;9,46E-05;-23,469873;0;0,00E+00
24120000;3,42E-05;9,65E-05;-23,469873;0;0,00E+00
24123600;5,15E-05;0,000102123;42,63672;0;0,00E+00
24127200;7,97E-05;0,000118681;42,63672;1,44E-06;0,00E+00
24130800;9,07E-05;0,000131831;42,63672;4,94E-05;0
24134400;8,10E-05;0,000134934;42,63672;9,47E-05;0,00E+00
24138000;7,71E-05;0,000135069;76,14212;0,000371465;0,00E+00
24141600;7,18E-05;0,000136764;76,14212;0,000470779;0,00E+00
24145200;6,83E-05;0,000139144;76,14212;0,000600498;0,00E+00
24148800;6,52E-05;0,000137364;76,14212;0,000640055;0,00E+00
24152400;6,37E-05;0,000134785;55,769783;0,000636364;0
24156000;6,18E-05;0,000132482;55,769783;0,000614917;0
24159600;5,95E-05;0,000131097;55,769783;0,000419431;0
24163200;6,01E-05;0,000128217;55,769783;0,000211476;0
24166800;6,19E-05;0,000129404;77,28465;6,06E-05;0
24170400;6,52E-05;0,000132083;77,28465;5,29E-06;0
24174000;7,04E-05;0,00013692;77,28465;0;0
24177600;7,53E-05;0,000129721;77,28465;0;0
24181200;7,73E-05;0,000121164;61,90665;0;2
24184800;7,39E-05;0,000113196;61,90665;0;2
24188400;6,09E-05;0,000102795;61,90665;0;2
24192000;4,46E-05;9,75E-05;61,90665;0;2,00E+00
24195600;3,97E-05;9,60E-05;9,337356;0;2,00E+00
24199200;3,83E-05;9,47E-05;9,337356;0;2,00E+00
24202800;3,66E-05;9,55E-05;9,337356;0;2,00E+00
24206400;4,01E-05;9,80E-05;9,337356;0;2,00E+00
24210000;6,04E-05;0,000104158;44,979435;0;2,00E+00
24213600;9,35E-05;0,00012028;44,979435;1,49E-06;2,00E+00
24217200;0,00010642;0,000132607;44,979435;1,19E-05;2
24220800;9,50E-05;0,000136023;44,979435;3,60E-05;2,00E+00
24224400;9,05E-05;0,000136557;-23,14354;4,97E-05;2,00E+00
24228000;8,42E-05;0,000138405;-23,14354;7,83E-05;2,00E+00
24231600;8,02E-05;0,000140604;-23,14354;8,47E-05;2,00E+00
24235200;7,65E-05;0,00013836;-23,14354;0,000110416;2,00E+00
24238800;7,47E-05;0,000134916;47,46758;0,000132176;0
24242400;7,25E-05;0,000129993;47,46758;0,00017563;0
24246000;6,98E-05;0,000126663;47,46758;0,000159354;0
24249600;7,05E-05;0,000123622;47,46758;8,10E-05;0
24253200;7,26E-05;0,000124256;45,32768;7,87E-06;2
24256800;7,65E-05;0,000127052;45,32768;0;2
24260400;8,26E-05;0,00013423;45,32768;0;2
24264000;8,84E-05;0,000128016;45,32768;0;2
24267600;9,07E-05;0,000120288;68,428314;0;0
24271200;8,66E-05;0,000113921;68,428314;0;0
24274800;7,14E-05;0,000104371;68,428314;0;0
24278400;5,23E-05;9,64E-05;68,428314;0,00E+00;0,00E+00
24282000;4,50E-05;9,22E-05;-5,465842;0,00E+00;2,00E+00
24285600;4,35E-05;8,94E-05;-5,465842;0,00E+00;2,00E+00
24289200;4,15E-05;9,03E-05;-5,465842;0,00E+00;2,00E+00
24292800;4,54E-05;9,12E-05;-5,465842;0,00E+00;2,00E+00
24296400;6,84E-05;9,29E-05;35,54258;0,00E+00;2,00E+00
24300000;0,000105948;9,49E-05;35,54258;0,00E+00;2,00E+00
24303600;0,000120629;0,000100031;35,54258;2,17E-06;2
24307200;0,000107733;0,000105463;35,54258;2,54E-05;2,00E+00
24310800;0,000102575;0,000110146;39,29281;5,08E-05;2,00E+00
24314400;9,54E-05;0,000112854;39,29281;2,30E-04;2,00E+00
24318000;9,09E-05;0,000113783;39,29281;2,95E-04;2,00E+00
24321600;8,67E-05;0,000111256;39,29281;6,85E-05;2,00E+00
24325200;8,47E-05;0,000106636;19,005762;4,80E-05;0
24328800;8,21E-05;0,000104131;19,005762;3,62E-05;0
24332400;7,92E-05;0,000102672;19,005762;4,36E-05;0
24336000;8,00E-05;0,000101636;19,005762;3,18E-05;0
24339600;8,23E-05;0,000103933;46,973934;7,42E-06;0
24343200;8,67E-05;0,000108753;46,973934;6,97E-08;0
24346800;9,36E-05;0,000116151;46,973934;0,00E+00;0
24350400;0,000100194;0,000110662;46,973934;0,00E+00;0
24354000;0,000102773;0,00010358;19,9173;0,00E+00;0
24357600;9,82E-05;9,92E-05;19,9173;0,00E+00;0
24361200;8,09E-05;9,11E-05;19,9173;0,00E+00;0
24364800;5,93E-05;8,45E-05;19,9173;0,00E+00;0,00E+00
24368400;5,03E-05;8,15E-05;42,12998;0,00E+00;0,00E+00
24372000;4,85E-05;8,13E-05;42,12998;0,00E+00;0,00E+00
24375600;4,63E-05;8,31E-05;42,12998;0,00E+00;0,00E+00
24379200;5,07E-05;8,36E-05;42,12998;0,00E+00;0,00E+00
24382800;7,64E-05;8,40E-05;63,56793;0,00E+00;2,00E+00
24386400;0,000118308;8,36E-05;63,56793;1,06E-06;2,00E+00
24390000;0,000134702;8,42E-05;63,56793;2,16E-06;2
24393600;0,000120302;8,80E-05;63,56793;1,33E-05;2,00E+00
24397200;0,000114541;9,18E-05;75,04551;4,47E-05;0,00E+00
24400800;0,000106565;9,56E-05;75,04551;5,03E-05;0,00E+00
24404400;0,00010147;9,97E-05;75,04551;4,58E-05;0,00E+00
24408000;9,68E-05;9,75E-05;75,04551;5,74E-05;0,00E+00
24411600;9,46E-05;9,25E-05;49,017902;6,23E-05;0
24415200;9,17E-05;8,84E-05;49,017902;8,54E-05;0
24418800;8,84E-05;8,68E-05;49,017902;6,06E-05;0
24422400;8,93E-05;8,72E-05;49,017902;2,93E-05;0
24426000;9,19E-05;9,23E-05;18,052961;1,09E-05;2
24429600;9,68E-05;0,000100009;18,052961;1,85E-06;2
24433200;0,000104572;0,000108822;18,052961;0,00E+00;2
24436800;0,000111883;0,000104755;18,052961;0,00E+00;2
24440400;0,000114763;0,000100809;-4,957122;0,00E+00;2
24444000;0,000109667;9,86E-05;-4,957122;0,00E+00;2
24447600;9,04E-05;9,12E-05;-4,957122;0,00E+00;2
24451200;6,62E-05;8,66E-05;-4,957122;0;2,00E+00
24454800;5,01E-05;8,55E-05;-4,551568;0;2,00E+00
24458400;4,83E-05;8,64E-05;-4,551568;0;2,00E+00
24462000;4,61E-05;8,73E-05;-4,551568;0;2,00E+00
24465600;5,05E-05;9,10E-05;-4,551568;0;2,00E+00
24469200;7,61E-05;9,63E-05;72,77307;0;0,00E+00
24472800;0,00011779;0,00011353;72,77307;0;0,00E+00
24476400;0,000134113;0,000126639;72,77307;2,55E-06;0
24480000;0,000119775;0,000130996;72,77307;4,53E-05;0,00E+00
24483600;0,00011404;0,000131277;27,612926;6,94E-05;0,00E+00
24487200;0,000106099;0,000131958;27,612926;0,000168112;0,00E+00
24490800;0,000101026;0,000133078;27,612926;0,000272424;0,00E+00
24494400;9,64E-05;0,000131363;27,612926;0,000208135;0,00E+00
24498000;9,42E-05;0,000129076;2,797872;0,000170416;0
24501600;9,13E-05;0,000126395;2,797872;0,000112551;0
24505200;8,80E-05;0,000125263;2,797872;8,76E-05;0
24508800;8,89E-05;0,000123067;2,797872;4,09E-05;0
24512400;9,15E-05;0,000124754;17,143541;5,69E-05;2
24516000;9,64E-05;0,000129042;17,143541;3,24E-06;2
24519600;0,000104114;0,000136439;17,143541;0;2
24523200;0,000111393;0,000129431;17,143541;0;2
24526800;0,000114261;0,000121616;17,713774;0;0
24530400;0,000109187;0,000113988;17,713774;0;0
24534000;9,00E-05;0,000104465;17,713774;0;0
24537600;6,60E-05;9,79E-05;17,713774;0;0,00E+00
24541200;4,56E-05;9,60E-05;7,693114;0;0,00E+00
24544800;4,40E-05;9,52E-05;7,693114;0;0,00E+00
24548400;4,20E-05;9,63E-05;7,693114;0;0,00E+00
24552000;4,60E-05;9,97E-05;7,693114;0;0,00E+00
24555600;6,93E-05;0,000104972;-6,196649;0;0,00E+00
24559200;0,000107249;0,00011794;-6,196649;1,29E-06;0,00E+00
24562800;0,000122111;0,000130188;-6,196649;4,41E-06;0
24566400;0,000109056;0,000133201;-6,196649;4,11E-05;0,00E+00
24570000;0,000103835;0,000133876;-8,943584;7,22E-05;0,00E+00
24573600;9,66E-05;0,000135192;-8,943584;0,000116367;0,00E+00
24577200;9,20E-05;0,000137087;-8,943584;0,000167415;0,00E+00
24580800;8,78E-05;0,000135;-8,943584;0,000160177;0,00E+00
24584400;8,58E-05;0,000132902;22,932192;0,000215029;0
24588000;8,31E-05;0,000130329;22,932192;0,000329784;0
24591600;8,01E-05;0,000128198;22,932192;0,000430103;0
24595200;8,09E-05;0,000126348;22,932192;0,000230929;0
24598800;8,33E-05;0,00012757;-24,421228;3,46E-05;0
24602400;8,78E-05;0,000131864;-24,421228;3,36E-06;0
24606000;9,48E-05;0,000138066;-24,421228;0;0
24609600;0,000101424;0,000130759;-24,421228;0;0
24613200;0,000104035;0,000123331;53,169533;0;0
24616800;9,94E-05;0,000116033;53,169533;0;0
24620400;8,19E-05;0,000105895;53,169533;0;0
24624000;6,01E-05;0,000100961;53,169533;0,00E+00;0,00E+00
24627600;5,48E-05;9,83E-05;19,948483;0,00E+00;0,00E+00
24631200;5,29E-05;9,70E-05;19,948483;0,00E+00;0,00E+00
24634800;5,05E-05;9,89E-05;19,948483;0,00E+00;0,00E+00
24638400;5,53E-05;0,000101904;19,948483;0,00E+00;0,00E+00
24642000;8,33E-05;0,000107181;30,753038;0,00E+00;0,00E+00
24645600;0,000128978;0,000120851;30,753038;1,48E-06;0,00E+00
24649200;0,000146851;0,000130812;30,753038;4,61E-06;0
24652800;0,000131152;0,000134246;30,753038;9,18E-05;0,00E+00
24656400;0,000124872;0,000134871;39,240726;2,33E-04;2,00E+00
24660000;0,000116177;0,000136473;39,240726;1,27E-04;2,00E+00
24663600;0,000110621;0,000138201;39,240726;2,32E-04;2,00E+00
24667200;0,000105549;0,000135956;39,240726;5,15E-04;2,00E+00
24670800;0,000103134;0,000133497;40,760468;6,87E-04;0
24674400;1,00E-04;0,000130509;40,760468;6,32E-04;0
24678000;9,64E-05;0,00012791;40,760468;4,98E-04;0
24681600;9,73E-05;0,00012571;40,760468;2,28E-04;0
24685200;0,000100236;0,000126956;18,580393;3,82E-05;0
24688800;0,000105549;0,000131442;18,580393;2,17E-06;0
24692400;0,000114003;0,000138236;18,580393;0,00E+00;0
24696000;0,000121973;0,000130712;18,580393;0,00E+00;0
24699600;0,000125113;0,000123589;55,29957;0,00E+00;0
24703200;0,000119558;0,000117087;55,29957;0,00E+00;0
24706800;9,85E-05;0,000107123;55,29957;0,00E+00;0
24710400;7,22E-05;0,000101079;55,29957;0,00E+00;0,00E+00
24714000;5,68E-05;9,95E-05;5,336242;0,00E+00;0,00E+00
24717600;5,48E-05;9,81E-05;5,336242;0,00E+00;0,00E+00
24721200;5,23E-05;9,90E-05;5,336242;0,00E+00;0,00E+00
24724800;5,73E-05;0,000102025;5,336242;0,00E+00;0,00E+00
24728400;8,63E-05;0,000106102;79,17071;0,00E+00;0,00E+00
24732000;0,000133587;0,000119633;79,17071;1,48E-06;0,00E+00
24735600;0,000152099;0,000131248;79,17071;4,56E-06;0
24739200;0,000135838;0,000135301;79,17071;9,25E-05;0,00E+00
24742800;0,000129334;0,000136338;53,410763;2,72E-04;2,00E+00
24746400;0,000120328;0,000138389;53,410763;4,84E-04;2,00E+00
24750000;0,000114574;0,000140413;53,410763;6,04E-04;2,00E+00
24753600;0,000109321;0,000138856;53,410763;6,51E-04;2,00E+00
24757200;0,000106819;0,000136635;74,666565;6,45E-04;0
24760800;0,000103567;0,000133827;74,666565;6,13E-04;0
24764400;9,98E-05;0,000131903;74,666565;5,09E-04;0
24768000;0,000100815;0,000129144;74,666565;2,28E-04;0
24771600;0,000103817;0,00013053;50,64197;4,59E-05;2
24775200;0,000109321;0,000135075;50,64197;3,34E-06;2
24778800;0,000118076;0,000138473;50,64197;0,00E+00;2
24782400;0,000126332;0,00013098;50,64197;0,00E+00;2
24786000;0,000129584;0,000123745;15,910185;0,00E+00;2
24789600;0,00012383;0,000117607;15,910185;0,00E+00;2
24793200;0,000102066;0,00010778;15,910185;0,00E+00;2
24796800;7,48E-05;0,00010138;15,910185;0;2,00E+00
24800400;5,24E-05;9,83E-05;50,258488;0;2,00E+00
24804000;5,06E-05;9,77E-05;50,258488;0;2,00E+00
24807600;4,83E-05;9,87E-05;50,258488;0;2,00E+00
24811200;5,29E-05;0,000101675;50,258488;0;2,00E+00
24814800;7,97E-05;0,00010647;32,501873;0;2,00E+00
24818400;0,000123384;0,000119199;32,501873;1,65E-06;2,00E+00
24822000;0,000140482;0,000131565;32,501873;4,58E-06;2
24825600;0,000125464;0,000135953;32,501873;9,82E-05;2,00E+00
24829200;0,000119456;0,00013757;12,423889;0,000325245;0,00E+00
24832800;0,000111138;0,000139916;12,423889;0,000486153;0,00E+00
24836400;0,000105824;0,000141768;12,423889;0,000582222;0,00E+00
24840000;0,000100972;0,000140368;12,423889;0,000691343;0,00E+00
24843600;9,87E-05;0,000137302;75,74838;0,00033759;2
24847200;9,57E-05;0,000133379;75,74838;0,00018225;2
24850800;9,22E-05;0,000131238;75,74838;0,000119966;2
24854400;9,31E-05;0,000128913;75,74838;0,000120642;2
24858000;9,59E-05;0,000129363;14,470536;2,98E-05;0
24861600;0,000100972;0,000133147;14,470536;2,18E-06;0
24865200;0,000109059;0,000134637;14,470536;0;0
24868800;0,000116683;0,000124696;14,470536;0;0
24872400;0,000119687;0,000117686;6,26513;0;0
24876000;0,000114373;0,000113544;6,26513;0;0
24879600;9,43E-05;0,00010503;6,26513;0;0
24883200;6,91E-05;9,73E-05;6,26513;0;0,00E+00
24886800;4,51E-05;9,25E-05;47,871445;0;2,00E+00
24890400;4,35E-05;9,04E-05;47,871445;0;2,00E+00
24894000;4,15E-05;9,08E-05;47,871445;0;2,00E+00
24897600;4,55E-05;9,26E-05;47,871445;0;2,00E+00
24901200;6,85E-05;9,25E-05;0,0384084;0;0,00E+00
24904800;0,000106005;9,35E-05;0,0384084;1,18E-06;0,00E+00
24908400;0,000120694;1,00E-04;0,0384084;4,57E-06;0
24912000;0,000107791;0,00010776;0,0384084;0,000183358;0,00E+00
24915600;0,00010263;0,000114829;-12,140384;0,000351055;0,00E+00
24919200;9,55E-05;0,000119733;-12,140384;0,000540111;0,00E+00
24922800;9,09E-05;0,000122228;-12,140384;0,000644943;0,00E+00
24926400;8,67E-05;0,000120118;-12,140384;0,000705732;0,00E+00
24930000;8,48E-05;0,000116008;25,990582;0,000716821;2
24933600;8,22E-05;0,000112748;25,990582;0,000697388;2
24937200;7,92E-05;0,000111346;25,990582;0,000549749;2
24940800;8,00E-05;0,000110022;25,990582;0,000179973;2
24944400;8,24E-05;0,000112357;49,61204;2,90E-05;0
24948000;8,67E-05;0,000117652;49,61204;2,08E-06;0
24951600;9,37E-05;0,000118556;49,61204;0;0
24955200;0,000100248;0,000110717;49,61204;0;0
24958800;0,000102828;0,000104565;40,383633;0;0
24962400;9,83E-05;0,000102391;40,383633;0;0
24966000;8,10E-05;9,69E-05;40,383633;0;0
24969600;5,94E-05;9,01E-05;40,383633;0,00E+00;0,00E+00
24973200;4,50E-05;8,62E-05;46,96959;0,00E+00;0,00E+00
24976800;4,34E-05;8,40E-05;46,96959;0,00E+00;0,00E+00
24980400;4,15E-05;8,50E-05;46,96959;0,00E+00;0,00E+00
24984000;4,54E-05;8,61E-05;46,96959;0,00E+00;0,00E+00
24987600;6,84E-05;8,57E-05;40,21454;0,00E+00;2,00E+00
24991200;0,000105936;8,43E-05;40,21454;0,00E+00;2,00E+00
24994800;0,000120616;8,54E-05;40,21454;1,08E-06;2
24998400;0,000107722;8,98E-05;40,21454;2,06E-04;2,00E+00
25002000;0,000102564;9,66E-05;-9,6382;3,55E-04;0,00E+00
25005600;9,54E-05;0,000102883;-9,6382;5,48E-04;0,00E+00
25009200;9,09E-05;0,000108716;-9,6382;6,71E-04;0,00E+00
25012800;8,67E-05;0,000107987;-9,6382;7,43E-04;0,00E+00
25016400;8,47E-05;0,000103486;28,595016;7,48E-04;2
25020000;8,21E-05;0,000100445;28,595016;7,05E-04;2
25023600;7,92E-05;9,79E-05;28,595016;5,99E-04;2
25027200;7,99E-05;9,64E-05;28,595016;1,74E-04;2
25030800;8,23E-05;9,90E-05;23,78717;1,50E-05;0
25034400;8,67E-05;0,000106739;23,78717;0,00E+00;0
25038000;9,36E-05;0,000111407;23,78717;0,00E+00;0
25041600;0,000100183;0,000106669;23,78717;0,00E+00;0
25045200;0,000102762;0,000104203;-2,317577;0,00E+00;0
25048800;9,82E-05;0,000104313;-2,317577;0,00E+00;0
25052400;8,09E-05;9,77E-05;-2,317577;0,00E+00;0
25056000;5,93E-05;9,26E-05;-2,317577;0,00E+00;0,00E+00
25059600;5,18E-05;8,95E-05;74,251396;0,00E+00;0,00E+00
25063200;5,00E-05;9,01E-05;74,251396;0,00E+00;0,00E+00
25066800;4,77E-05;9,13E-05;74,251396;0,00E+00;0,00E+00
25070400;5,22E-05;9,42E-05;74,251396;0,00E+00;0,00E+00
25074000;7,87E-05;9,97E-05;-19,923368;0,00E+00;0,00E+00
25077600;0,000121805;0,000114633;-19,923368;0,00E+00;0,00E+00
25081200;0,000138684;0,000128225;-19,923368;1,49E-06;0
25084800;0,000123857;0,000133399;-19,923368;1,14E-04;0,00E+00
25088400;0,000117927;0,000135168;50,23307;3,59E-04;0,00E+00
25092000;0,000109715;0,000137212;50,23307;5,44E-04;0,00E+00
25095600;0,000104469;0,000139179;50,23307;6,70E-04;0,00E+00
25099200;9,97E-05;0,000137783;50,23307;7,52E-04;0,00E+00
25102800;9,74E-05;0,000136195;51,957172;7,58E-04;2
25106400;9,44E-05;0,000133217;51,957172;7,02E-04;2
25110000;9,10E-05;0,000131535;51,957172;5,93E-04;2
25113600;9,19E-05;0,000127967;51,957172;2,63E-04;2
25117200;9,47E-05;0,000128348;25,76562;1,25E-05;0
25120800;9,97E-05;0,000134021;25,76562;0,00E+00;0
25124400;0,000107662;0,000137914;25,76562;0,00E+00;0
25128000;0,00011519;0,000130298;25,76562;0,00E+00;0
25131600;0,000118155;0,000123475;14,134092;0,00E+00;2
25135200;0,000112909;0,000117885;14,134092;0,00E+00;2
25138800;9,31E-05;0,000108519;14,134092;0,00E+00;2
25142400;6,82E-05;0,000102778;14,134092;0;2,00E+00
25146000;6,10E-05;0,000101497;-5,212644;0;2,00E+00
25149600;6,69E-05;9,97E-05;-5,212644;0;2,00E+00
25153200;6,29E-05;0,000100596;-5,212644;0;2,00E+00
25156800;6,82E-05;0,000103591;-5,212644;0;2,00E+00
25160400;9,22E-05;0,000108454;25,48755;0;0,00E+00
25164000;0,000137462;0,000120646;25,48755;0;0,00E+00
25167600;0,00013986;0,000133186;25,48755;1,54E-06;0
25171200;0,000134532;0,000137908;25,48755;0,000110636;0,00E+00
25174800;0,000131068;0,00013868;49,36482;0,000350681;0,00E+00
25178400;0,000123609;0,000141123;49,36482;0,000543812;0,00E+00
25182000;0,00011908;0,000142628;49,36482;0,000641246;0,00E+00
25185600;0,000115351;0,000141443;49,36482;0,000705201;0,00E+00
25189200;0,00011322;0,000140436;9,42578;0,000690515;0
25192800;0,000111621;0,000138047;9,42578;0,000660874;0
25196400;0,000111621;0,000136172;9,42578;0,000536666;0
25200000;0,000114818;0,000132853;9,42578;0,000244999;0
25203600;0,000121212;0,000132439;12,581565;1,75E-05;0
25207200;0,000127605;0,000136391;12,581565;0;0
25210800;0,000132933;0,000138641;12,581565;0;0
25214400;0,000136663;0,000130487;12,581565;0;0
25218000;0,000135331;0,000123923;-4,202278;0;2
25221600;0,000123343;0,00011791;-4,202278;0;2
25225200;0,000105228;0,000109577;-4,202278;0;2
25228800;7,81E-05;0,000102868;-4,202278;0;2,00E+00
25232400;7,06E-05;0,000101129;37,522385;0;0,00E+00
25236000;7,73E-05;0,000100529;37,522385;0;0,00E+00
25239600;7,27E-05;9,98E-05;37,522385;0;0,00E+00
25243200;7,89E-05;0,000101849;37,522385;0;0,00E+00
25246800;0,000106624;0,000106595;-11,77886;0;0,00E+00
25250400;0,000159011;0,000118957;-11,77886;0;0,00E+00
25254000;0,000161785;0,000132187;-11,77886;1,55E-06;0
25257600;0,000155621;0,00013678;-11,77886;1,66E-05;0,00E+00
25261200;0,000151615;0,000137951;29,993696;5,22E-05;0,00E+00
25264800;0,000142987;0,000140393;29,993696;0,000292478;0,00E+00
25268400;0,000137748;0,000142429;29,993696;0,000345874;0,00E+00
25272000;0,000133434;0,000141261;29,993696;0,000312197;0,00E+00
25275600;0,000130968;0,000140327;8,14507;0,00045188;0
25279200;0,000129119;0,000138221;8,14507;0,000456952;0
25282800;0,000129119;0,000134955;8,14507;0,00033297;0
25286400;0,000132817;0,000131831;8,14507;0,000134136;0
25290000;0,000140213;0,000132787;42,365433;1,65E-05;0
25293600;0,000147609;0,000139144;42,365433;0;0
25297200;0,000153772;0,000142188;42,365433;0;0
25300800;0,000158087;0,000136956;42,365433;0;0
25304400;0,000156546;0,000131887;60,598686;0;0
25308000;0,000142679;0,000127386;60,598686;0;0
25311600;0,000121724;0,000118765;60,598686;0;0
25315200;9,03E-05;0,000113392;60,598686;0,00E+00;0,00E+00
25318800;6,95E-05;0,000110713;-10,895127;0,00E+00;0,00E+00
25322400;7,62E-05;0,000108916;-10,895127;0,00E+00;0,00E+00
25326000;7,16E-05;0,000108499;-10,895127;0,00E+00;0,00E+00
25329600;7,77E-05;0,000107915;-10,895127;0,00E+00;0,00E+00
25333200;0,000105039;0,000109223;42,40021;0,00E+00;0,00E+00
25336800;0,000156648;0,000122111;42,40021;0,00E+00;0,00E+00
25340400;0,00015938;0,000134811;42,40021;1,55E-06;0
25344000;0,000153308;0,000137791;42,40021;4,98E-05;0,00E+00
25347600;0,000149362;0,000138129;-10,139948;8,03E-05;2,00E+00
25351200;0,000140861;0,000140493;-10,139948;1,68E-04;2,00E+00
25354800;0,000135701;0,000142863;-10,139948;1,48E-04;2,00E+00
25358400;0,00013145;0,000141926;-10,139948;1,29E-04;2,00E+00
25362000;0,000129022;0,000139769;-7,720352;1,62E-04;0
25365600;0,0001272;0,000135755;-7,720352;1,57E-04;0
25369200;0,0001272;0,000133506;-7,720352;1,76E-04;0
25372800;0,000130843;0,000130818;-7,720352;1,02E-04;0
25376400;0,000138129;0,000131895;1,527656;1,25E-05;0
25380000;0,000145415;0,000138526;1,527656;0,00E+00;0
25383600;0,000151487;0,000145127;1,527656;0,00E+00;0
25387200;0,000155737;0,000139173;1,527656;0,00E+00;0
25390800;0,000154219;0,000133864;-8,435933;0,00E+00;0
25394400;0,000140558;0,00012835;-8,435933;0,00E+00;0
25398000;0,000119914;0,000119948;-8,435933;0,00E+00;0
25401600;8,89E-05;0,000114492;-8,435933;0,00E+00;0,00E+00
25405200;8,54E-05;0,000112707;8,446276;0,00E+00;0,00E+00
25408800;9,36E-05;0,000110992;8,446276;0,00E+00;0,00E+00
25412400;8,80E-05;0,000110906;8,446276;0,00E+00;0,00E+00
25416000;9,55E-05;0,000111663;8,446276;0,00E+00;0,00E+00
25419600;0,000129079;0,000115726;23,055225;0,00E+00;0,00E+00
25423200;0,0001925;0,000126532;23,055225;0,00E+00;0,00E+00
25426800;0,000195857;0,000137427;23,055225;1,58E-06;0
25430400;0,000188396;0,000140546;23,055225;6,19E-05;0,00E+00
25434000;0,000183546;0,000140636;11,704097;1,95E-04;0,00E+00
25437600;0,0001731;0,000141809;11,704097;2,84E-04;0,00E+00
25441200;0,000166758;0,000142933;11,704097;4,24E-04;0,00E+00
25444800;0,000161536;0,000141523;11,704097;5,82E-04;0,00E+00
25448400;0,000158551;0,000138541;64,4455;5,20E-04;0
25452000;0,000156313;0,000135423;64,4455;3,02E-04;0
25455600;0,000156313;0,000132675;64,4455;1,47E-04;0
